movieId,title,genres,clean_title,countries,country_flag_urls,providers,provider_icon_urls
72,"White Balloon, The (Badkonake sefid) (1995)","['Children', 'Drama']",whiteballoonthebadkonakesefid1995,"['United Kingdom', 'Brazil', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['HBO Max', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
73,Things to Do in Denver When You're Dead (1995),"['Crime', 'Drama', 'Romance']",thingstodoindenverwhenyouredead1995,"['India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
74,Antonia's Line (Antonia) (1995),"['Comedy', 'Drama']",antoniaslineantonia1995,"['China', 'Brazil', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
75,Once Upon a Time... When We Were Colored (1995),"['Drama', 'Romance']",onceuponatimewhenwewerecolored1995,['China'],['http://www.geognos.com/api/en/countries/flag/CN.png'],"['Youtube', 'HBO Max', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
76,Angels and Insects (1995),"['Drama', 'Romance']",angelsandinsects1995,"['France', 'United States', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Youtube', 'Amazon Video', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
77,White Squall (1996),"['Action', 'Adventure', 'Drama']",whitesquall1996,"['United Kingdom', 'China', 'United States', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
78,Dunston Checks In (1996),"['Children', 'Comedy']",dunstonchecksin1996,"['China', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
79,Black Sheep (1996),['Comedy'],blacksheep1996,"['India', 'Portugal', 'United Kingdom', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
80,Nick of Time (1995),"['Action', 'Thriller']",nickoftime1995,"['United States', 'France', 'China']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
81,Mary Reilly (1996),"['Drama', 'Horror', 'Thriller']",maryreilly1996,"['United States', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
82,Vampire in Brooklyn (1995),"['Comedy', 'Horror', 'Romance']",vampireinbrooklyn1995,['China'],['http://www.geognos.com/api/en/countries/flag/CN.png'],"['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
83,Beautiful Girls (1996),"['Comedy', 'Drama', 'Romance']",beautifulgirls1996,"['United Kingdom', 'China', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'HBO Max', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
84,Broken Arrow (1996),"['Action', 'Adventure', 'Thriller']",brokenarrow1996,"['India', 'United Kingdom', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
85,In the Bleak Midwinter (1995),"['Comedy', 'Drama']",inthebleakmidwinter1995,"['Brazil', 'China', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
86,"Hate (Haine, La) (1995)","['Crime', 'Drama']",hatehainela1995,"['United States', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'HBO Max', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
87,Heidi Fleiss: Hollywood Madam (1995),['Documentary'],heidifleisshollywoodmadam1995,"['Portugal', 'United Kingdom', 'United States']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
88,City Hall (1996),"['Drama', 'Thriller']",cityhall1996,"['France', 'Brazil', 'China', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
89,Bottle Rocket (1996),"['Adventure', 'Comedy', 'Crime', 'Romance']",bottlerocket1996,"['Portugal', 'Brazil', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
90,Mr. Wrong (1996),['Comedy'],mrwrong1996,"['United States', 'United Kingdom', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
91,Unforgettable (1996),"['Mystery', 'SciFi', 'Thriller']",unforgettable1996,"['China', 'France', 'United Kingdom', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
92,Happy Gilmore (1996),['Comedy'],happygilmore1996,"['United States', 'India', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Amazon Video', 'Youtube']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png']"
93,"Bridges of Madison County, The (1995)","['Drama', 'Romance']",bridgesofmadisoncountythe1995,"['United States', 'India', 'China']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
94,Nobody Loves Me (Keiner liebt mich) (1994),"['Comedy', 'Drama']",nobodylovesmekeinerliebtmich1994,"['China', 'United Kingdom', 'India', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Amazon Video', 'Youtube']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png']"
95,Muppet Treasure Island (1996),"['Adventure', 'Children', 'Comedy', 'Musical']",muppettreasureisland1996,"['China', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
96,Catwalk (1996),['Documentary'],catwalk1996,"['United States', 'Portugal', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
97,Braveheart (1995),"['Action', 'Drama', 'War']",braveheart1995,"['India', 'China', 'United Kingdom', 'United States', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
98,Taxi Driver (1976),"['Crime', 'Drama', 'Thriller']",taxidriver1976,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
99,Rumble in the Bronx (Hont faan kui) (1995),"['Action', 'Adventure', 'Comedy', 'Crime']",rumbleinthebronxhontfaankui1995,"['Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Amazon Video', 'HBO Max', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
100,Before and After (1996),"['Drama', 'Mystery']",beforeandafter1996,"['Brazil', 'United Kingdom', 'Portugal', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
101,Anne Frank Remembered (1995),['Documentary'],annefrankremembered1995,"['United Kingdom', 'Brazil', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
102,"Young Poisoner's Handbook, The (1995)","['Crime', 'Drama']",youngpoisonershandbookthe1995,['France'],['http://www.geognos.com/api/en/countries/flag/FR.png'],"['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
103,If Lucy Fell (1996),"['Comedy', 'Romance']",iflucyfell1996,"['Portugal', 'China', 'France', 'India']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
104,"Steal Big, Steal Little (1995)",['Comedy'],stealbigsteallittle1995,['China'],['http://www.geognos.com/api/en/countries/flag/CN.png'],"['Netflix', 'HBO Max', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
105,"Boys of St. Vincent, The (1992)",['Drama'],boysofstvincentthe1992,"['Portugal', 'China', 'India', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
106,Boomerang (1992),"['Comedy', 'Romance']",boomerang1992,"['United States', 'India', 'Portugal', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Amazon Video', 'Netflix', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
107,Chungking Express (Chung Hing sam lam) (1994),"['Drama', 'Mystery', 'Romance']",chungkingexpresschunghingsamlam1994,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
108,Flirting With Disaster (1996),['Comedy'],flirtingwithdisaster1996,"['Portugal', 'United Kingdom', 'China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
109,"NeverEnding Story III, The (1994)","['Adventure', 'Children', 'Fantasy']",neverendingstoryiiithe1994,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
110,Jupiter's Wife (1994),['Documentary'],jupiterswife1994,"['China', 'France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
111,Pie in the Sky (1996),"['Comedy', 'Romance']",pieinthesky1996,"['Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
112,Jade (1995),['Thriller'],jade1995,"['France', 'Portugal', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
